sep=,
142360771.07639271021,-81.7668914794921875,
142410766.07589274645,-81.772430419921875,
142460761.07539278269,-82.023651123046875,
142510756.07489281893,-82.36322021484375,
142560751.07439285517,-83.07098388671875,
142610746.07389289141,-82.7713165283203125,
142660741.07339292765,-79.60579681396484375,
142710736.07289296389,-82.4096832275390625,
142760731.07239300013,-80.5752716064453125,
142810726.07189303637,-80.0599365234375,
142860721.07139307261,-82.0883026123046875,
142910716.07089310884,-81.2770538330078125,
142960711.07039314508,-81.7813568115234375,
143010706.06989318132,-84.0255279541015625,
143060701.06939321756,-81.5922088623046875,
143110696.0688932538,-81.0679779052734375,
143160691.06839329004,-82.91009521484375,
143210686.06789332628,-86.1770782470703125,
143260681.06739336252,-81.85125732421875,
143310676.06689339876,-81.3491973876953125,
143360671.066393435,-82.8924102783203125,
143410666.06589347124,-81.54193115234375,
143460661.06539350748,-82.392333984375,
143510656.06489354372,-82.564697265625,
143560651.06439357996,-81.227569580078125,
143610646.0638936162,-81.428924560546875,
143660641.06339365244,-83.4235382080078125,
143710636.06289368868,-82.7959442138671875,
143760631.06239372492,-83.5516204833984375,
143810626.06189376116,-81.1621246337890625,
143860621.0613937974,-82.1788787841796875,
143910616.06089383364,-81.1699676513671875,
143960611.06039386988,-81.0986175537109375,
144010606.05989390612,-86.125,
144060601.05939394236,-80.70658111572265625,
144110596.0588939786,-85.2663421630859375,
144160591.05839401484,-83.5750885009765625,
144210586.05789405107,-81.085723876953125,
144260581.05739408731,-82.874969482421875,
144310576.05689412355,-81.0859375,
144360571.05639415979,-83.951812744140625,
144410566.05589419603,-82.2631683349609375,
144460561.05539423227,-82.1636810302734375,
144510556.05489426851,-81.2836761474609375,
144560551.05439430475,-81.5946044921875,
144610546.05389434099,-83.8686676025390625,
144660541.05339437723,-84.1118316650390625,
144710536.05289441347,-81.6614837646484375,
144760531.05239444971,-82.508758544921875,
144810526.05189448595,-82.5581207275390625,
144860521.05139452219,-81.8179779052734375,
144910516.05089455843,-83.130462646484375,
144960511.05039459467,-83.4550323486328125,
145010506.04989463091,-78.5958251953125,
145060501.04939466715,-83.453948974609375,
145110496.04889470339,-81.1913299560546875,
145160491.04839473963,-85.9376373291015625,
145210486.04789477587,-81.384002685546875,
145260481.04739481211,-82.760986328125,
145310476.04689484835,-82.6690826416015625,
145360471.04639488459,-84.1820831298828125,
145410466.04589492083,-83.5071563720703125,
145460461.04539495707,-84.5528411865234375,
145510456.04489499331,-81.1345977783203125,
145560451.04439502954,-82.111297607421875,
145610446.04389506578,-80.0224609375,
145660441.04339510202,-81.2169647216796875,
145710436.04289513826,-83.2985687255859375,
145760431.0423951745,-80.4571685791015625,
145810426.04189521074,-81.02215576171875,
145860421.04139524698,-81.357391357421875,
145910416.04089528322,-81.9432220458984375,
145960411.04039531946,-83.311126708984375,
146010406.0398953557,-81.6810302734375,
146060401.03939539194,-80.826873779296875,
146110396.03889542818,-80.29422760009765625,
146160391.03839546442,-81.13189697265625,
146210386.03789550066,-80.7406463623046875,
146260381.0373955369,-76.68456268310546875,
146310376.03689557314,-80.30224609375,
146360371.03639560938,-82.732452392578125,
146410366.03589564562,-80.15644073486328125,
146460361.03539568186,-84.0365753173828125,
146510356.0348957181,-82.3578948974609375,
146560351.03439575434,-81.528076171875,
146610346.03389579058,-80.948394775390625,
146660341.03339582682,-82.8314666748046875,
146710336.03289586306,-82.5677642822265625,
146760331.0323958993,-81.938690185546875,
146810326.03189593554,-81.7188873291015625,
146860321.03139597178,-81.0687713623046875,
146910316.03089600801,-81.0905303955078125,
146960311.03039604425,-80.440093994140625,
147010306.02989608049,-81.3051300048828125,
147060301.02939611673,-82.62725830078125,
147110296.02889615297,-79.26633453369140625,
147160291.02839618921,-78.11408233642578125,
147210286.02789622545,-78.431243896484375,
147260281.02739626169,-79.9134063720703125,
147310276.02689629793,-81.0856170654296875,
147360271.02639633417,-80.57035064697265625,
147410266.02589637041,-81.437530517578125,
147460261.02539640665,-80.9444122314453125,
147510256.02489644289,-81.2262115478515625,
147560251.02439647913,-80.81250762939453125,
147610246.02389651537,-81.512603759765625,
147660241.02339655161,-79.9675445556640625,
147710236.02289658785,-80.71164703369140625,
147760231.02239662409,-81.3801116943359375,
147810226.02189666033,-79.9793548583984375,
147860221.02139669657,-80.83968353271484375,
147910216.02089673281,-81.71478271484375,
147960211.02039676905,-83.1783447265625,
148010206.01989680529,-81.656494140625,
148060201.01939684153,-80.40103912353515625,
148110196.01889687777,-80.85890960693359375,
148160191.01839691401,-79.23316192626953125,
148210186.01789695024,-78.813568115234375,
148260181.01739698648,-77.67617034912109375,
148310176.01689702272,-76.930999755859375,
148360171.01639705896,-74.30696868896484375,
148410166.0158970952,-78.93853759765625,
148460161.01539713144,-81.56756591796875,
148510156.01489716768,-81.221160888671875,
148560151.01439720392,-80.65438079833984375,
148610146.01389724016,-81.2152252197265625,
148660141.0133972764,-80.91281890869140625,
148710136.01289731264,-80.38268280029296875,
148760131.01239734888,-80.96075439453125,
148810126.01189738512,-79.868499755859375,
148860121.01139742136,-79.4848175048828125,
148910116.0108974576,-80.48235321044921875,
148960111.01039749384,-79.36174774169921875,
149010106.00989753008,-80.65929412841796875,
149060101.00939756632,-79.7168731689453125,
149110096.00889760256,-81.7935333251953125,
149160091.0083976388,-79.83301544189453125,
149210086.00789767504,-80.26055908203125,
149260081.00739771128,-80.8107757568359375,
149310076.00689774752,-78.09967803955078125,
149360071.00639778376,-76.5438385009765625,
149410066.00589782,-77.658843994140625,
149460061.00539785624,-77.8965301513671875,
149510056.00489789248,-77.919769287109375,
149560051.00439792871,-80.807037353515625,
149610046.00389796495,-81.5257720947265625,
149660041.00339800119,-80.8121337890625,
149710036.00289803743,-81.3575286865234375,
149760031.00239807367,-80.3993988037109375,
149810026.00189810991,-80.37371826171875,
149860021.00139814615,-80.5736541748046875,
149910016.00089818239,-82.4647674560546875,
149960011.00039821863,-80.55567169189453125,
150010005.99989825487,-76.77199554443359375,
150060000.99939829111,-79.856689453125,
150109995.99889832735,-79.6858978271484375,
150159990.99839836359,-79.06357574462890625,
150209985.99789839983,-79.19783782958984375,
150259980.99739843607,-81.0960235595703125,
150309975.99689847231,-80.1177215576171875,
150359970.99639850855,-78.969451904296875,
150409965.99589854479,-76.299591064453125,
150459960.99539858103,-74.1305999755859375,
150509955.99489861727,-74.6811370849609375,
150559950.99439865351,-75.88292694091796875,
150609945.99389868975,-78.24985504150390625,
150659940.99339872599,-78.978271484375,
150709935.99289876223,-79.6219940185546875,
150759930.99239879847,-79.52959442138671875,
150809925.99189883471,-78.46511077880859375,
150859920.99139887094,-77.49883270263671875,
150909915.99089890718,-79.85248565673828125,
150959910.99039894342,-79.79302215576171875,
151009905.98989897966,-78.72756195068359375,
151059900.9893990159,-78.29187774658203125,
151109895.98889905214,-78.4165191650390625,
151159890.98839908838,-79.16597747802734375,
151209885.98789912462,-78.419921875,
151259880.98739916086,-79.86133575439453125,
151309875.9868991971,-77.978973388671875,
151359870.98639923334,-79.045440673828125,
151409865.98589926958,-77.58263397216796875,
151459860.98539930582,-78.13550567626953125,
151509855.98489934206,-75.285919189453125,
151559850.9843993783,-74.3673858642578125,
151609845.98389941454,-74.81536865234375,
151659840.98339945078,-76.142120361328125,
151709835.98289948702,-77.1913909912109375,
151759830.98239952326,-78.23303985595703125,
151809825.9818995595,-78.0137481689453125,
151859820.98139959574,-77.539306640625,
151909815.98089963198,-78.0310821533203125,
151959810.98039966822,-78.198211669921875,
152009805.97989970446,-76.9307861328125,
152059800.9793997407,-76.8990020751953125,
152109795.97889977694,-78.185760498046875,
152159790.97839981318,-77.9759521484375,
152209785.97789984941,-76.02544403076171875,
152259780.97739988565,-77.21187591552734375,
152309775.97689992189,-77.46958160400390625,
152359770.97639995813,-77.1131439208984375,
152409765.97589999437,-75.4343109130859375,
152459760.97540003061,-69.9443817138671875,
152509755.97490006685,-74.65936279296875,
152559750.97440010309,-74.514678955078125,
152609745.97390013933,-71.3587493896484375,
152659740.97340017557,-69.853729248046875,
152709735.97290021181,-71.11864471435546875,
152759730.97240024805,-72.0991668701171875,
152809725.97190028429,-74.3358306884765625,
152859720.97140032053,-75.43213653564453125,
152909715.97090035677,-76.390472412109375,
152959710.97040039301,-77.5056610107421875,
153009705.96990042925,-77.3738861083984375,
153059700.96940046549,-76.33426666259765625,
153109695.96890050173,-76.6042633056640625,
153159690.96840053797,-77.6839752197265625,
153209685.96790057421,-76.07717132568359375,
153259680.96740061045,-75.5957489013671875,
153309675.96690064669,-75.470855712890625,
153359670.96640068293,-76.84188079833984375,
153409665.96590071917,-76.36151123046875,
153459660.96540075541,-76.75832366943359375,
153509655.96490079165,-77.0242767333984375,
153559650.96440082788,-75.82126617431640625,
153609645.96390086412,-76.7687835693359375,
153659640.96340090036,-74.723175048828125,
153709635.9629009366,-71.193511962890625,
153759630.96240097284,-69.137725830078125,
153809625.96190100908,-70.6153564453125,
153859620.96140104532,-72.5341339111328125,
153909615.96090108156,-73.16509246826171875,
153959610.9604011178,-76.295623779296875,
154009605.95990115404,-76.7665863037109375,
154059600.95940119028,-75.835845947265625,
154109595.95890122652,-75.8479156494140625,
154159590.95840126276,-74.043548583984375,
154209585.957901299,-74.828460693359375,
154259580.95740133524,-76.33954620361328125,
154309575.95690137148,-76.535003662109375,
154359570.95640140772,-73.72209930419921875,
154409565.95590144396,-74.46443939208984375,
154459560.9554014802,-74.0304412841796875,
154509555.95490151644,-77.05554962158203125,
154559550.95440155268,-76.86240386962890625,
154609545.95390158892,-74.422027587890625,
154659540.95340162516,-78.00447845458984375,
154709535.9529016614,-75.275726318359375,
154759530.95240169764,-74.0113525390625,
154809525.95190173388,-70.1207122802734375,
154859520.95140177011,-68.93210601806640625,
154909515.95090180635,-69.61850738525390625,
154959510.95040184259,-71.97313690185546875,
155009505.94990187883,-71.4286041259765625,
155059500.94940191507,-77.05460357666015625,
155109495.94890195131,-77.803619384765625,
155159490.94840198755,-78.7712860107421875,
155209485.94790202379,-76.23758697509765625,
155259480.94740206003,-77.43920135498046875,
155309475.94690209627,-77.58673095703125,
155359470.94640213251,-77.14536285400390625,
155409465.94590216875,-77.038787841796875,
155459460.94540220499,-76.6489410400390625,
155509455.94490224123,-76.473480224609375,
155559450.94440227747,-76.85428619384765625,
155609445.94390231371,-77.52941131591796875,
155659440.94340234995,-76.23354339599609375,
155709435.94290238619,-77.138092041015625,
155759430.94240242243,-77.235504150390625,
155809425.94190245867,-77.48699188232421875,
155859420.94140249491,-75.3875885009765625,
155909415.94090253115,-72.5408477783203125,
155959410.94040256739,-71.27362060546875,
156009405.93990260363,-71.28571319580078125,
156059400.93940263987,-70.79904937744140625,
156109395.93890267611,-75.54111480712890625,
156159390.93840271235,-77.72566986083984375,
156209385.93790274858,-76.5801849365234375,
156259380.93740278482,-76.95304107666015625,
156309375.93690282106,-78.32180023193359375,
156359370.9364028573,-76.9796905517578125,
156409365.93590289354,-77.48944854736328125,
156459360.93540292978,-77.23941802978515625,
156509355.93490296602,-76.3102874755859375,
156559350.93440300226,-77.50771331787109375,
156609345.9339030385,-75.857330322265625,
156659340.93340307474,-75.90451812744140625,
156709335.93290311098,-76.79291534423828125,
156759330.93240314722,-77.6696319580078125,
156809325.93190318346,-77.61606597900390625,
156859320.9314032197,-76.73719024658203125,
156909315.93090325594,-76.17073822021484375,
156959310.93040329218,-75.40163421630859375,
157009305.92990332842,-72.91452789306640625,
157059300.92940336466,-72.1154632568359375,
157109295.9289034009,-73.48073577880859375,
157159290.92840343714,-74.8294219970703125,
157209285.92790347338,-76.310577392578125,
157259280.92740350962,-77.322021484375,
157309275.92690354586,-77.292724609375,
157359270.9264035821,-78.25656890869140625,
157409265.92590361834,-78.22248077392578125,
157459260.92540365458,-77.29483795166015625,
157509255.92490369081,-78.75824737548828125,
157559250.92440372705,-79.013946533203125,
157609245.92390376329,-79.8543548583984375,
157659240.92340379953,-76.40709686279296875,
157709235.92290383577,-77.650726318359375,
157759230.92240387201,-78.119659423828125,
157809225.92190390825,-78.3032073974609375,
157859220.92140394449,-77.31998443603515625,
157909215.92090398073,-79.2769927978515625,
157959210.92040401697,-79.2176666259765625,
158009205.91990405321,-79.6130828857421875,
158059200.91940408945,-75.584075927734375,
158109195.91890412569,-73.54888153076171875,
158159190.91840416193,-74.02436065673828125,
158209185.91790419817,-73.80309295654296875,
158259180.91740423441,-75.78165435791015625,
